Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,District
31.0,4.0,0.0,6.0,4.0,5.0,Have certificate,None,5.15,Long Biên
40.0,3.6,0.0,4.0,3.0,3.0,Have certificate,Basic,5.75,Long Biên
31.0,4.59,2.8,3.0,4.0,3.0,None,Full,3.15,Hoài Đức
36.0,5.0,0.0,5.0,3.0,4.0,Have certificate,Basic,5.5,Long Biên
32.0,5.0,0.0,5.0,3.0,4.0,Have certificate,Basic,4.9,Long Biên
30.1,3.5,2.5,5.0,4.0,4.0,None,Basic,4.3,Nam Từ Liêm
46.0,6.2,0.0,4.0,4.0,3.0,Have certificate,Basic,5.5,Long Biên
40.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,6.3,Ba Đình
55.0,4.0,3.5,4.0,5.0,3.0,Have certificate,Full,8.5,Tây Hồ
42.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,5.95,Tây Hồ
32.0,3.0,0.0,5.0,4.0,4.0,Have certificate,Full,3.75,Hà Đông
45.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,6.9,Tây Hồ
36.0,4.5,3.0,6.0,3.0,4.0,Have certificate,Full,7.5,Hai Bà Trưng
36.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.15,Hà Đông
35.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,5.35,Hoàng Mai
40.0,0.0,0.0,4.0,4.0,3.0,None,None,4.1,Hà Đông
61.0,4.2,5.0,5.0,5.0,5.0,Have certificate,Basic,7.6,Nam Từ Liêm
41.0,5.1,3.0,4.0,3.0,3.0,Have certificate,None,9.7,Đống Đa
26.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,3.65,Ba Đình
63.0,4.0,0.0,3.0,3.0,3.0,Have certificate,None,6.8,Ba Đình
26.0,0.0,0.0,3.0,2.0,2.0,Have certificate,Full,4.2,Hoàn Kiếm
35.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,4.8,Hoàng Mai
35.0,4.0,0.0,5.0,4.0,3.0,Have certificate,None,3.3,Thanh Trì
35.0,4.1,2.5,4.0,3.0,3.0,Have certificate,Full,4.69,Hoàng Mai
30.0,0.0,3.0,4.0,4.0,4.0,Have certificate,Full,4.35,Hà Đông
33.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.1,Hoàng Mai
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,5.26,Hoàng Mai
55.0,4.9,4.0,5.0,4.0,5.0,Have certificate,Full,9.3,Long Biên
43.0,0.0,0.0,5.0,5.0,5.0,Have certificate,Full,5.5,Hoàng Mai
40.0,4.3,5.0,5.0,3.0,4.0,Have certificate,Full,6.8,Hai Bà Trưng
40.0,3.5,2.3,5.0,3.0,4.0,Have certificate,Full,5.6,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.35,Hà Đông
32.0,3.5,4.0,5.0,3.0,4.0,Have certificate,Basic,5.6,Long Biên
40.0,5.0,3.0,6.0,3.0,4.0,Have certificate,Basic,7.5,Hà Đông
30.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,6.0,Tây Hồ
30.0,4.0,0.0,5.0,4.0,4.0,Have certificate,Full,5.65,Cầu Giấy
42.0,4.0,0.0,5.0,4.0,4.0,Have certificate,Full,8.1,Tây Hồ
35.0,4.6,0.0,4.0,2.0,3.0,Have certificate,Full,4.95,Long Biên
30.0,3.7,2.5,3.0,3.0,3.0,Have certificate,Basic,2.5,Hà Đông
42.0,4.5,3.0,5.0,4.0,4.0,Have certificate,Basic,6.0,Hà Đông
40.0,8.0,3.0,4.0,3.0,4.0,Have certificate,Full,9.25,Hai Bà Trưng
53.0,3.8,3.5,3.0,3.0,3.0,Have certificate,Basic,3.1,Quốc Oai
45.0,5.0,5.0,5.0,5.0,5.0,Have certificate,None,7.9,Cầu Giấy
38.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.5,Thanh Xuân
38.0,6.3,0.0,4.0,3.0,3.0,Have certificate,Full,5.95,Thanh Xuân
35.0,3.5,4.0,5.0,5.0,4.0,Have certificate,Basic,5.15,Bắc Từ Liêm
32.0,3.8,2.5,5.0,3.0,4.0,Have certificate,Basic,2.5,Hoài Đức
32.0,3.8,3.0,5.0,3.0,4.0,Have certificate,Basic,2.85,Hà Đông
40.0,4.5,0.0,5.0,3.0,4.0,Have certificate,Basic,5.2,Long Biên
39.0,4.0,3.0,4.0,5.0,4.0,Have certificate,Full,5.35,Thanh Trì
30.0,3.8,2.5,5.0,4.0,4.0,Have certificate,Basic,3.1,Hoài Đức
33.0,4.5,2.5,5.0,4.0,3.0,Have certificate,Basic,4.7,Long Biên
33.0,3.8,2.3,5.0,3.0,4.0,Have certificate,Basic,5.5,Hai Bà Trưng
32.0,3.9,3.1,5.0,3.0,4.0,Have certificate,Basic,5.68,Hai Bà Trưng
40.0,3.8,2.5,3.0,3.0,3.0,Have certificate,Basic,2.3,Chương Mỹ
43.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.98,Thanh Xuân
41.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,8.2,Đống Đa
35.0,0.0,3.0,4.0,3.0,3.0,Have certificate,Basic,1.92,Hà Đông
38.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,1.7,Thanh Oai
56.0,3.8,3.5,3.0,3.0,3.0,Have certificate,Basic,3.15,Chương Mỹ
30.0,3.8,0.0,5.0,3.0,4.0,Have certificate,Basic,6.7,Đống Đa
35.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,6.15,Đống Đa
45.0,3.6,5.0,5.0,4.0,5.0,Have certificate,Full,6.6,Hà Đông
31.0,0.0,0.0,5.0,5.0,4.0,Have certificate,None,7.0,Cầu Giấy
45.0,3.6,6.0,5.0,4.0,5.0,Have certificate,Full,6.6,Hà Đông
50.0,3.7,3.5,3.0,3.0,3.0,Have certificate,Full,2.75,Quốc Oai
57.0,0.0,0.0,3.0,3.0,3.0,Have certificate,None,6.0,Thanh Xuân
30.0,0.0,0.0,6.0,3.0,3.0,Have certificate,Full,6.85,Nam Từ Liêm
45.0,4.5,0.0,4.0,4.0,3.0,Have certificate,Full,7.8,Đống Đa
58.0,3.8,3.0,4.0,4.0,3.0,Have certificate,Full,7.2,Đống Đa
53.0,0.0,5.0,5.0,4.0,4.0,Have certificate,Full,7.9,Thanh Xuân
30.0,0.0,0.0,6.0,3.0,4.0,Have certificate,Basic,4.5,Thanh Trì
27.0,0.0,0.0,6.0,4.0,5.0,Have certificate,None,6.5,Thanh Xuân
37.0,3.8,3.0,4.0,4.0,4.0,Have certificate,Full,5.3,Hà Đông
42.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,6.15,Hà Đông
35.0,4.1,3.5,4.0,4.0,3.0,Have certificate,Full,1.98,Hà Đông
47.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,9.45,Thanh Xuân
50.0,4.1,5.0,4.0,4.0,4.0,Have certificate,Full,5.1,Thanh Trì
35.0,3.8,0.0,4.0,4.0,3.0,Have certificate,Full,3.1,Hà Đông
38.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,3.2,Hà Đông
33.0,0.0,2.5,4.0,3.0,3.0,Have certificate,None,2.5,Hà Đông
36.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,2.65,Hoài Đức
39.0,3.3,2.5,5.0,4.0,4.0,Have certificate,Full,7.1,Hà Đông
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.15,Hà Đông
30.0,0.0,3.0,4.0,3.0,3.0,Have certificate,Full,3.05,Hà Đông
36.0,4.15,3.5,3.0,3.0,3.0,Have certificate,Basic,2.55,Hà Đông
40.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.2,Thanh Xuân
32.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,2.5,Hà Đông
36.0,5.0,3.0,5.0,4.0,4.0,Have certificate,Full,6.8,Đống Đa
45.0,8.0,3.0,5.0,4.0,4.0,Have certificate,None,6.5,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,3.5,Thanh Xuân
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,5.9,Đống Đa
34.0,0.0,0.0,5.0,3.0,4.0,None,None,8.0,Hà Đông
42.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.6,Thanh Xuân
31.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,5.4,Hoài Đức
30.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Basic,3.0,Hoài Đức
39.0,3.6,2.5,4.0,4.0,4.0,None,Full,4.65,Nam Từ Liêm
36.0,4.0,0.0,6.0,4.0,5.0,Have certificate,Full,9.8,Hoàng Mai
35.0,0.0,5.0,3.0,4.0,3.0,Have certificate,Basic,2.3,Chương Mỹ
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,3.9,Nam Từ Liêm
31.0,6.0,2.0,5.0,4.0,4.0,Have certificate,Basic,5.3,Nam Từ Liêm
40.0,0.0,0.0,3.0,2.0,3.0,Have certificate,None,6.5,Thanh Xuân
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,3.55,Nam Từ Liêm
30.2,4.0,3.0,4.0,4.0,4.0,Have certificate,Basic,4.8,Hà Đông
30.2,4.0,0.0,5.0,3.0,4.0,Have certificate,Basic,4.8,Hà Đông
30.0,3.7,2.0,3.0,3.0,3.0,Have certificate,Basic,2.5,Hà Đông
50.0,4.0,3.0,3.0,3.0,3.0,Have certificate,Full,2.46,Hoài Đức
39.0,0.0,0.0,4.0,2.0,3.0,Have certificate,Full,6.3,Long Biên
36.0,3.8,3.0,3.0,3.0,3.0,Have certificate,Full,1.8,Chương Mỹ
33.5,3.5,3.0,3.0,3.0,3.0,Have certificate,Basic,2.15,Chương Mỹ
48.0,4.0,0.0,4.0,4.0,5.0,Have certificate,None,8.3,Hà Đông
58.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,8.2,Hà Đông
33.0,3.4,3.0,5.0,3.0,4.0,Have certificate,Basic,3.5,Hoài Đức
66.0,6.0,0.0,5.0,4.0,4.0,Have certificate,Full,9.9,Hai Bà Trưng
38.0,4.0,3.0,5.0,4.0,5.0,Have certificate,Full,5.88,Thanh Xuân
45.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,4.65,Hà Đông
31.0,4.8,2.0,5.0,3.0,4.0,Have certificate,Full,4.1,Hoàng Mai
25.6,3.6,2.0,4.0,3.0,4.0,Have certificate,Full,3.6,Đống Đa
35.0,3.0,2.0,4.0,3.0,3.0,Have certificate,Basic,3.32,Thanh Trì
30.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,4.0,Hoài Đức
36.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,5.95,Thanh Xuân
36.0,0.0,0.0,3.0,3.0,3.0,Have certificate,None,2.39,Long Biên
48.0,0.0,0.0,5.0,4.0,3.0,None,Full,9.9,Nam Từ Liêm
30.0,0.0,0.0,4.0,5.0,4.0,Have certificate,Basic,2.68,Hà Đông
44.0,3.5,5.0,4.0,4.0,4.0,Have certificate,None,7.49,Long Biên
34.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.15,Thanh Xuân
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,6.5,Đống Đa
30.0,4.83,2.5,3.0,3.0,3.0,Have certificate,Full,2.48,Thanh Oai
60.0,5.0,0.0,5.0,5.0,4.0,Have certificate,None,7.95,Hoàng Mai
35.0,0.0,0.0,4.0,4.0,3.0,None,None,3.6,Hoàng Mai
43.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,4.1,Hoài Đức
33.0,3.8,2.0,4.0,5.0,4.0,None,None,5.7,Đống Đa
35.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,4.0,Hoàng Mai
40.0,4.8,3.0,5.0,3.0,4.0,Have certificate,None,6.8,Tây Hồ
52.0,3.7,0.0,6.0,3.0,4.0,Have certificate,Basic,8.4,Long Biên
39.0,4.6,2.0,5.0,3.0,4.0,Have certificate,Full,6.9,Tây Hồ
27.0,2.6,2.0,4.0,3.0,2.0,Have certificate,Full,4.15,Hà Đông
33.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,6.5,Thanh Xuân
35.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.98,Thanh Xuân
30.0,4.0,2.0,4.0,3.0,3.0,Have certificate,Full,5.3,Cầu Giấy
42.0,3.6,2.0,4.0,4.0,3.0,Have certificate,None,4.7,Bắc Từ Liêm
32.0,3.0,0.0,4.0,4.0,4.0,Have certificate,Full,9.0,Thanh Xuân
50.0,0.0,3.0,3.0,3.0,3.0,Have certificate,None,3.35,Quận Hà Đông
35.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,1.8,Hà Đông
45.0,0.0,0.0,6.0,5.0,5.0,Sale contract,Full,8.3,Tây Hồ
35.0,0.0,0.0,5.0,5.0,3.0,Have certificate,Basic,3.2,Hà Đông
34.0,4.0,4.0,5.0,3.0,3.0,Have certificate,Basic,2.55,Hà Đông
45.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Full,2.45,Quốc Oai
36.0,0.0,0.0,4.0,5.0,3.0,Have certificate,Basic,2.65,Hoài Đức
32.0,0.0,2.0,5.0,4.0,4.0,Have certificate,Basic,4.1,Nam Từ Liêm
25.0,3.5,2.0,4.0,3.0,4.0,Have certificate,Basic,3.6,Đống Đa
32.2,4.0,3.0,5.0,3.0,4.0,Have certificate,None,3.55,Hoài Đức
34.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,6.6,Thanh Xuân
38.0,6.3,0.0,4.0,3.0,3.0,Have certificate,Full,6.15,Thanh Xuân
38.0,3.8,5.0,4.0,3.0,3.0,Have certificate,Full,5.1,Hoài Đức
34.0,7.1,3.0,5.0,3.0,4.0,Have certificate,Basic,5.65,Nam Từ Liêm
45.0,8.0,2.8,4.0,4.0,3.0,Have certificate,None,3.3,Hoài Đức
45.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.5,Thanh Xuân
32.0,4.6,5.0,5.0,3.0,3.0,Have certificate,None,3.85,Long Biên
50.0,0.0,3.5,3.0,4.0,3.0,Have certificate,Basic,2.7,Quốc Oai
26.0,0.0,0.0,6.0,5.0,5.0,Have certificate,None,6.5,Thanh Xuân
28.0,3.2,0.0,5.0,3.0,4.0,Have certificate,Full,4.79,Thanh Xuân
52.0,9.4,3.0,4.0,4.0,2.0,Have certificate,Basic,7.8,Cầu Giấy
39.0,4.6,2.0,5.0,3.0,4.0,Have certificate,Full,6.9,Tây Hồ
34.0,3.4,0.0,4.0,3.0,2.0,Have certificate,Basic,5.0,Hoàng Mai
30.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,3.9,Long Biên
33.0,3.8,4.0,4.0,3.0,4.0,Have certificate,Basic,2.2,Hà Đông
45.0,5.0,4.5,4.0,4.0,4.0,Have certificate,None,7.38,Hoàng Mai
42.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,6.5,Thanh Xuân
40.0,4.0,3.6,4.0,3.0,3.0,Have certificate,Basic,1.89,Hà Đông
35.0,4.3,3.0,6.0,2.0,5.0,Have certificate,None,7.6,Đống Đa
37.0,4.0,2.5,5.0,3.0,3.0,Have certificate,Full,6.2,Thanh Xuân
33.0,5.0,3.0,4.0,3.0,3.0,Have certificate,Basic,1.95,Chương Mỹ
37.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.5,Thanh Xuân
38.5,4.5,0.0,5.0,3.0,4.0,Have certificate,Full,5.3,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.65,Hà Đông
40.0,8.0,0.0,5.0,3.0,3.0,Have certificate,None,5.5,Long Biên
38.0,4.0,3.0,4.0,3.0,4.0,Have certificate,Full,5.3,Hai Bà Trưng
39.0,0.0,2.5,5.0,5.0,5.0,Have certificate,Basic,7.3,Bắc Từ Liêm
43.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,5.75,Hai Bà Trưng
39.0,0.0,3.0,5.0,4.0,4.0,Have certificate,Basic,7.3,Bắc Từ Liêm
30.0,0.0,0.0,4.0,3.0,4.0,Have certificate,None,6.0,Thanh Xuân
34.2,3.2,3.0,4.0,3.0,4.0,Have certificate,Basic,2.5,Hà Đông
33.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.15,Thanh Xuân
38.0,4.7,0.0,6.0,3.0,5.0,Have certificate,Full,8.6,Ba Đình
33.0,4.0,6.0,5.0,3.0,4.0,Have certificate,Full,2.8,Chương Mỹ
35.0,0.0,0.0,5.0,5.0,4.0,None,None,3.3,Hà Đông
38.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,5.95,Thanh Xuân
33.0,0.0,0.0,6.0,4.0,4.0,Have certificate,None,6.15,Thanh Xuân
33.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,2.25,Hà Đông
42.0,5.0,3.0,6.0,3.0,5.0,Have certificate,Full,6.25,Long Biên
51.0,6.0,0.0,6.0,4.0,5.0,Have certificate,Full,8.9,Long Biên
40.73,3.64,4.2,4.0,4.0,3.0,Have certificate,None,6.79,Ba Đình
48.0,0.0,0.0,4.0,3.0,4.0,Have certificate,None,8.95,Ba Đình
35.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,5.95,Nam Từ Liêm
45.0,3.6,0.0,4.0,4.0,3.0,Have certificate,None,7.2,Hoàng Mai
44.0,0.0,2.0,4.0,4.0,3.0,Have certificate,Basic,7.7,Đống Đa
48.0,5.0,0.0,6.0,5.0,5.0,Have certificate,Full,9.2,Thanh Xuân
33.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,3.1,Quận Hà Đông
35.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Basic,4.25,Quận Hà Đông
58.0,5.0,3.5,4.0,4.0,4.0,Have certificate,Full,9.08,Long Biên
32.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,4.65,Long Biên
36.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,5.75,Đống Đa
38.0,0.0,0.0,4.0,5.0,4.0,Have certificate,Full,5.35,Thanh Xuân
35.0,0.0,0.0,6.0,4.0,5.0,Have certificate,Basic,6.75,Bắc Từ Liêm
40.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,6.4,Thanh Xuân
35.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,3.3,Quận Hà Đông
31.0,4.5,0.0,5.0,3.0,4.0,Have certificate,None,5.25,Hoàng Mai
48.0,4.8,2.2,5.0,5.0,5.0,Have certificate,Full,5.2,Long Biên
40.0,3.8,3.0,5.0,4.0,4.0,Have certificate,Full,5.9,Đống Đa
50.0,4.0,3.0,5.0,5.0,4.0,Have certificate,Full,9.1,Đống Đa
33.0,0.0,2.0,5.0,3.0,3.0,Have certificate,None,5.2,Ba Đình
40.0,3.5,2.5,3.0,2.0,2.0,Have certificate,Basic,5.35,Thanh Xuân
35.0,4.0,3.0,5.0,5.0,4.0,Have certificate,Full,3.6,Hoài Đức
38.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,2.9,Hoài Đức
33.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,3.55,Nam Từ Liêm
33.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,3.65,Nam Từ Liêm
39.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,4.0,Nam Từ Liêm
38.0,4.0,3.0,5.0,5.0,4.0,Have certificate,Full,4.4,Hoài Đức
33.0,4.0,3.0,5.0,4.0,3.0,Have certificate,Full,3.15,Hoài Đức
33.0,0.0,0.0,5.0,3.0,4.0,None,None,3.75,Hoài Đức
33.0,4.0,0.0,5.0,4.0,3.0,Have certificate,Full,3.15,Hoài Đức
38.0,4.0,4.0,5.0,4.0,3.0,Have certificate,Full,4.45,Hoài Đức
40.0,0.0,0.0,6.0,5.0,5.0,Have certificate,None,6.5,Thanh Xuân
39.0,6.0,6.0,4.0,3.0,3.0,Have certificate,Full,4.35,Hai Bà Trưng
20.0,0.0,2.5,3.0,2.0,2.0,None,Basic,1.65,Hoàng Mai
45.0,0.0,0.0,3.0,3.0,2.0,Have certificate,None,2.5,Quốc Oai
42.6,4.5,0.0,4.0,4.0,4.0,Have certificate,None,7.85,Đống Đa
32.0,0.0,0.0,3.0,2.0,3.0,None,None,2.2,Hà Đông
38.0,3.5,5.0,5.0,5.0,4.0,None,Basic,8.7,Thanh Xuân
37.0,5.5,2.4,3.0,2.0,3.0,Have certificate,Full,5.5,Thanh Xuân
65.0,3.7,0.0,4.0,4.0,3.0,Have certificate,Basic,5.6,Long Biên
42.0,4.5,3.5,5.0,4.0,4.0,Have certificate,Basic,5.75,Long Biên
56.0,5.0,4.0,5.0,5.0,4.0,Have certificate,Basic,9.25,Long Biên
48.0,4.0,3.0,6.0,5.0,5.0,Have certificate,Full,6.35,Cầu Giấy
48.0,4.0,0.0,4.0,4.0,4.0,Have certificate,Basic,7.0,Tây Hồ
30.0,0.0,3.0,5.0,4.0,4.0,Have certificate,Full,7.58,Đống Đa
30.0,3.3,3.0,4.0,3.0,3.0,Have certificate,Full,4.8,Hoàng Mai
35.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,4.05,Hai Bà Trưng
35.0,4.5,2.5,5.0,3.0,3.0,Have certificate,Full,7.45,Thanh Xuân
36.0,4.0,3.0,6.0,5.0,5.0,Have certificate,Full,3.85,Hai Bà Trưng
20.0,0.0,7.0,5.0,3.0,3.0,Have certificate,Full,2.78,Cầu Giấy
35.0,4.5,4.0,5.0,4.0,3.0,Have certificate,None,4.95,Thanh Trì
33.0,3.8,2.0,5.0,3.0,4.0,Have certificate,None,4.8,Hai Bà Trưng
40.0,3.2,3.0,5.0,3.0,4.0,Have certificate,Full,6.8,Hai Bà Trưng
21.0,0.0,0.0,5.0,4.0,4.0,None,None,6.0,Thanh Xuân
40.0,0.0,0.0,5.0,4.0,3.0,None,None,8.9,Thanh Xuân
46.0,4.6,4.0,3.0,4.0,3.0,Have certificate,Basic,3.4,Hoài Đức
59.0,4.0,6.0,4.0,4.0,4.0,Have certificate,Full,8.5,Long Biên
50.0,0.0,2.5,3.0,3.0,3.0,Have certificate,Basic,2.7,Quốc Oai
38.0,4.5,3.0,4.0,2.0,3.0,Have certificate,Basic,9.9,Cầu Giấy
35.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,5.0,Thanh Xuân
33.0,4.1,2.5,5.0,3.0,4.0,Have certificate,Basic,7.5,Cầu Giấy
30.0,3.0,0.0,5.0,3.0,4.0,Have certificate,Full,5.85,Bắc Từ Liêm
52.0,5.0,3.0,5.0,4.0,3.0,Have certificate,None,9.9,Cầu Giấy
37.0,3.5,0.0,6.0,3.0,4.0,Have certificate,None,6.3,Long Biên
55.0,3.99,4.5,6.0,4.0,4.0,Have certificate,None,8.0,Long Biên
44.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,5.7,Bắc Từ Liêm
50.0,4.2,3.5,4.0,4.0,3.0,None,None,3.65,Đông Anh
30.0,3.4,2.6,4.0,3.0,3.0,Have certificate,Full,3.7,Long Biên
41.0,3.9,0.0,5.0,3.0,3.0,Have certificate,Full,7.0,Đống Đa
37.6,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,5.1,Hoài Đức
40.0,4.5,2.4,4.0,4.0,3.0,Have certificate,Basic,7.4,Hà Đông
40.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,4.1,Hoài Đức
38.0,6.3,0.0,5.0,3.0,4.0,Have certificate,None,6.15,Thanh Xuân
30.0,4.2,0.0,5.0,3.0,4.0,Have certificate,Full,5.6,Thanh Xuân
31.0,4.6,0.0,5.0,3.0,4.0,Have certificate,None,5.9,Đống Đa
41.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,4.25,Hoài Đức
30.0,4.2,0.0,5.0,3.0,3.0,Have certificate,None,3.5,Đống Đa
40.0,0.0,0.0,5.0,5.0,5.0,Have certificate,None,6.85,Thanh Xuân
25.0,0.0,0.0,4.0,2.0,3.0,Have certificate,None,4.5,Đống Đa
55.0,0.0,0.0,5.0,5.0,4.0,Have certificate,None,9.9,Đống Đa
35.0,3.2,2.0,4.0,3.0,3.0,Have certificate,Basic,6.25,Hà Đông
44.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,4.35,Hoài Đức
37.0,5.25,2.2,4.0,3.0,3.0,Have certificate,Full,5.6,Hà Đông
40.0,0.0,5.0,4.0,5.0,4.0,Have certificate,None,6.6,Hoàng Mai
40.0,5.0,0.0,6.0,4.0,4.0,Have certificate,None,8.0,Đống Đa
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,7.5,Đống Đa
50.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,9.0,Hai Bà Trưng
45.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,7.85,Đống Đa
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,5.5,Thanh Xuân
50.0,3.8,6.0,5.0,4.0,4.0,Have certificate,Full,9.6,Thanh Xuân
30.0,0.0,0.0,6.0,3.0,4.0,Have certificate,Full,4.6,Quận Long Biên
23.9,3.0,0.0,3.0,2.0,2.0,Have certificate,None,4.5,Đống Đa
36.0,3.0,0.0,4.0,4.0,3.0,Have certificate,Full,6.3,Ba Đình
55.0,5.0,6.0,4.0,4.0,3.0,Have certificate,Full,8.8,Long Biên
31.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,5.6,Bắc Từ Liêm
43.0,4.1,3.0,4.0,3.0,3.0,Have certificate,Full,6.5,Bắc Từ Liêm
52.0,0.0,0.0,4.0,4.0,3.0,None,None,7.3,Ba Đình
51.0,3.9,0.0,4.0,4.0,3.0,Have certificate,Full,8.5,Thanh Xuân
30.0,5.0,3.0,5.0,3.0,4.0,Have certificate,None,5.56,Cầu Giấy
50.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,9.2,Hai Bà Trưng
36.0,3.6,3.0,5.0,3.0,4.0,Have certificate,Full,5.48,Hai Bà Trưng
40.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,4.45,Hoài Đức
33.0,4.6,4.0,5.0,4.0,4.0,None,Full,7.2,Hà Đông
60.0,4.0,3.0,4.0,4.0,4.0,Have certificate,Full,8.0,Cầu Giấy
30.0,3.0,3.0,4.0,4.0,3.0,Have certificate,Full,4.5,Hai Bà Trưng
35.0,3.5,3.0,5.0,3.0,4.0,Have certificate,Full,5.8,Hà Đông
52.0,4.0,0.0,4.0,4.0,3.0,Have certificate,None,8.5,Thanh Xuân
40.0,4.1,0.0,5.0,3.0,4.0,None,None,6.0,Hoàng Mai
48.0,4.0,3.0,5.0,4.0,3.0,Have certificate,Full,6.8,Thanh Xuân
56.0,0.0,3.0,4.0,4.0,3.0,Have certificate,Full,8.5,Thanh Xuân
35.0,3.5,3.0,5.0,3.0,4.0,Have certificate,Full,5.1,Tây Hồ
38.0,4.0,4.0,5.0,4.0,4.0,Have certificate,Full,5.0,Thanh Trì
30.0,3.5,2.2,5.0,4.0,4.0,Have certificate,None,6.2,Nam Từ Liêm
46.0,7.0,3.0,3.0,3.0,3.0,Have certificate,Basic,2.62,Hoài Đức
25.0,0.0,2.0,4.0,2.0,3.0,Have certificate,Full,3.1,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.78,Hà Đông
40.0,4.0,3.0,6.0,4.0,5.0,Have certificate,Full,6.5,Ba Đình
